"seed","gapSize","method","sizeLeft","extremeLeft","tend_dif_point_gap","sizeRight","extremeRight","valueRMSE","valueDTW","timeExec_sys","timeExec_elap"
1,45,"seadec",1304,861,"1",1,0,0.00336438206609132,0.000195582328513106,0,0.00799999999981083
1,45,"seasplit",1304,861,"1",1,0,0.0114865392853819,0.00040283966876917,0,0.00399999999899592
1,46,"ssa",1303,861,"-1",1,0,0.00809501568335935,0.00028874882138518,0,0.0739999999987049
1,46,"stine",1303,861,"-1",1,0,0.00340222405964954,0.000173159681552793,0,0.00100000000020373
1,46,"locf",1303,861,"-1",1,0,0.00332476736440786,0.000184475850937648,1e-14,1e-14
1,46,"MAE",1303,861,"-1",1,0,0.00426317393881287,0.000229237297721664,0,0
1,46,"seadec",1303,861,"-1",1,0,0.00349697211771337,0.000196869827531077,0,0.00900000000001455
1,46,"seasplit",1303,861,"-1",1,0,0.0117367694857058,0.000437129972705274,0,0.00399999999899592
1,47,"ssa",1302,860,"-1",1,0,0.00879687364378461,0.000358417952513457,0,0.0820000000003347
1,47,"stine",1302,860,"-1",1,0,0.0063433086431694,0.000273429839939358,0,0.00200000000040745
1,47,"locf",1302,860,"-1",1,0,0.00602295393971784,0.00021735431268079,1e-14,0.00100000000021373
1,47,"MAE",1302,860,"-1",1,0,0.00467799954241695,0.000244544735419364,0,0
1,47,"seadec",1302,860,"-1",1,0,0.00381732202443026,0.000234353727426881,0,0.00999999999839929
1,47,"seasplit",1302,860,"-1",1,0,0.0117940536088041,0.000429077474102785,0,0.00400000000081491
1,48,"ssa",1301,859,"-1",1,0,0.00887547183494795,0.000361459484883642,0,0.069999999999709
1,48,"stine",1301,859,"-1",1,0,0.00323388765323513,0.000195156524061754,0,0.00100000000020373
1,48,"locf",1301,859,"-1",1,0,0.00278813783656244,0.000200452779911804,1e-14,1e-14
1,48,"MAE",1301,859,"-1",1,0,0.00475317582346631,0.000234909541928441,0,0.00100000000020373
1,48,"seadec",1301,859,"-1",1,0,0.00290771762089942,0.000202552486940649,0,0.00799999999981083
1,48,"seasplit",1301,859,"-1",1,0,0.0116928513788083,0.000433439056139835,0,0.00299999999879219
1,49,"ssa",1300,858,"-1",1,0,0.00880860319611756,0.000345496338951758,0,0.0730000000003201
1,49,"stine",1300,858,"-1",1,0,0.0044978513680761,0.000249503512320732,0,0.00100000000020373
1,49,"locf",1300,858,"-1",1,0,0.00323837793091388,0.000226608706975682,1e-14,0.00100000000021373
1,49,"MAE",1300,858,"-1",1,0,0.00502604773741666,0.000258974485245691,0,0.00100000000020373
1,49,"seadec",1300,858,"-1",1,0,0.00294340184380848,0.000206009167126342,0,0.00900000000001455
1,49,"seasplit",1300,858,"-1",1,0,0.011699217111545,0.00043878509057668,0,0.00399999999899592
1,50,"ssa",1299,857,"-1",1,0,0.00934030226052101,0.000388839782245162,0.00300000000000011,0.101999999998952
1,50,"stine",1299,857,"-1",1,0,0.00356264174794468,0.000199845313571386,0,0.00100000000020373
1,50,"locf",1299,857,"-1",1,0,0.00304763367029409,0.000196507454308007,1e-14,0.00100000000021373
1,50,"MAE",1299,857,"-1",1,0,0.00518515797019589,0.000271933956677292,0,0.00100000000020373
1,50,"seadec",1299,857,"-1",1,0,0.00347035684037863,0.000211729055817406,0,0.0100000000002183
1,50,"seasplit",1299,857,"-1",1,0,0.0117033378067249,0.000438732486927681,0,0.00399999999899592
1,51,"ssa",1298,856,"-1",1,0,0.00968346349274852,0.000415851731803386,0,0.081000000000131
1,51,"stine",1298,856,"-1",1,0,0.0043766968158534,0.000257452683455183,0,0.00100000000020373
1,51,"locf",1298,856,"-1",1,0,0.00291981335052088,0.000222539412915728,1e-14,1e-14
1,51,"MAE",1298,856,"-1",1,0,0.00565340599377809,0.000287757717486648,0,0
1,51,"seadec",1298,856,"-1",1,0,0.00297937408035645,0.000208562243795659,0,0.00900000000001455
1,51,"seasplit",1298,856,"-1",1,0,0.0122498603928517,0.000516593575134171,0,0.00399999999899592
1,52,"ssa",1297,855,"-1",1,0,0.00957742725179533,0.000397441535154813,0,0.0740000000005239
1,52,"stine",1297,855,"-1",1,0,0.00366963135836211,0.000205150491502525,0,0.00100000000020373
1,52,"locf",1297,855,"-1",1,0,0.0033241027572148,0.000206734377681566,1e-14,1e-14
1,52,"MAE",1297,855,"-1",1,0,0.00628133953138152,0.000314678444857986,0,0
1,52,"seadec",1297,855,"-1",1,0,0.00374586972892631,0.000227966222780812,0,0.00900000000001455
1,52,"seasplit",1297,855,"-1",1,0,0.0128354195817065,0.000600478194609162,0,0.00300000000061118
1,53,"ssa",1296,855,"-1",1,0,0.00995682920623129,0.000427745820014148,0,0.0720000000001164
1,53,"stine",1296,855,"-1",1,0,0.00321885514218753,0.000214930980021679,0,0.00100000000020373
1,53,"locf",1296,855,"-1",1,0,0.00279395918025258,0.000204535511779096,1e-14,1e-14
1,53,"MAE",1296,855,"-1",1,0,0.00732036729673481,0.000366430418842009,0,0
1,53,"seadec",1296,855,"-1",1,0,0.00313109086010754,0.000214611324780686,0,0.0150000000012369
1,53,"seasplit",1296,855,"-1",1,0,0.0127964695889519,0.000596201516678122,0,0.00300000000061118
1,54,"ssa",1295,854,"-1",1,0,0.0102863735410349,0.000584032528986467,0,0.0730000000003201
1,54,"stine",1295,854,"-1",1,0,0.0353223143530545,0.0010761120786907,0,0.00100000000020373
1,54,"locf",1295,854,"-1",1,0,0.0467718966388882,0.000263453265779322,1e-14,1e-14
1,54,"MAE",1295,854,"-1",1,0,0.00851377841825435,0.00058880609662848,0,0
1,54,"seadec",1295,854,"-1",1,0,0.0269492356670818,0.00134997689125507,0,0.00900000000001455
1,54,"seasplit",1295,854,"-1",1,0,0.0127956544194751,0.000600439769276939,0,0.00299999999879219
1,55,"ssa",1294,854,"-1",1,0,0.010583823668552,0.000454701127915396,0,0.0860000000011496
1,55,"stine",1294,854,"-1",1,0,0.00944663149765078,0.000411844131575095,0,0.00100000000020373
1,55,"locf",1294,854,"-1",1,0,0.00795564228612241,0.000308263319386662,1e-14,1e-14
1,55,"MAE",1294,854,"-1",1,0,0.00770967654688196,0.000462046535328027,0,0.00100000000020373
1,55,"seadec",1294,854,"-1",1,0,0.0068227978269868,0.000340163251357792,0,0.0100000000002183
1,55,"seasplit",1294,854,"-1",1,0,0.00935872154332325,0.000433126386961869,0,0.00400000000081491
1,56,"ssa",1293,854,"-1",1,0,0.0106330646335746,0.000449176849934616,0,0.0789999999997235
1,56,"stine",1293,854,"-1",1,0,0.00890359619230109,0.00039553860136911,0,0.00100000000020373
1,56,"locf",1293,854,"-1",1,0,0.00689984146544239,0.000326936088993312,1e-14,0.00100000000021373
1,56,"MAE",1293,854,"-1",1,0,0.00793006011306527,0.000467778524239081,0,0.00100000000020373
1,56,"seadec",1293,854,"-1",1,0,0.00698762170407394,0.000304567573199569,0,0.0100000000002183
1,56,"seasplit",1293,854,"-1",1,0,0.00926546902522939,0.000407130272267348,0,0.00499999999919964
1,57,"ssa",1292,853,"-1",1,0,0.0108028660711185,0.000460348133278884,0,0.0779999999995198
1,57,"stine",1292,853,"-1",1,0,0.00743219929283143,0.000303717815457861,0,0.000999999998384737
1,57,"locf",1292,853,"-1",1,0,0.00703312155841559,0.000298329667657814,1e-14,1e-14
1,57,"MAE",1292,853,"-1",1,0,0.00835378600484874,0.000493604656894185,0,0.00100000000020373
1,57,"seadec",1292,853,"-1",1,0,0.00747454969756353,0.00030894708040023,0,0.00900000000001455
1,57,"seasplit",1292,853,"-1",1,0,0.00927134618154606,0.000410938241120948,0,0.00300000000061118
1,58,"ssa",1291,852,"-1",1,0,0.0110590438548828,0.00050711588072427,0,0.0720000000001164
1,58,"stine",1291,852,"-1",1,0,0.00943968612156917,0.000434343809907797,0,0.00100000000020373
1,58,"locf",1291,852,"-1",1,0,0.00777627528197458,0.00032979964181015,1e-14,1e-14
1,58,"MAE",1291,852,"-1",1,0,0.00891930768859271,0.000565088360310461,0,0.00100000000020373
1,58,"seadec",1291,852,"-1",1,0,0.00685511760316014,0.000341134990774451,0,0.00900000000001455
1,58,"seasplit",1291,852,"-1",1,0,0.00927826318571393,0.000414609195466841,0,0.00400000000081491
1,59,"ssa",1290,851,"-1",1,0,0.0111593321139029,0.000510576393893093,0,0.0720000000001164
1,59,"stine",1290,851,"-1",1,0,0.00723204552221413,0.000316825677394887,0,0.00100000000020373
1,59,"locf",1290,851,"-1",1,0,0.00690742403809584,0.000329335398497964,1e-14,1e-14
1,59,"MAE",1290,851,"-1",1,0,0.00929320188545332,0.000566214488984135,0,0.00100000000020373
1,59,"seadec",1290,851,"-1",1,0,0.00709838689599266,0.00031791425017897,0,0.00900000000001455
1,59,"seasplit",1290,851,"-1",1,0,0.00929944892938952,0.000418585591223688,0,0.00300000000061118
1,60,"ssa",1289,850,"-1",1,0,0.0113998742959879,0.000569445152311104,0,0.0720000000001164
1,60,"stine",1289,850,"-1",1,0,0.0134643587531201,0.000610402637313875,0,0.00100000000020373
1,60,"locf",1289,850,"-1",1,0,0.00933075633523171,0.00038072824987302,1e-14,1e-14
1,60,"MAE",1289,850,"-1",1,0,0.00984254658614925,0.000608604410315728,0,0.000999999998384737
1,60,"seadec",1289,850,"-1",1,0,0.00701162011107876,0.000354460690339552,0,0.0100000000002183
1,60,"seasplit",1289,850,"-1",1,0,0.00929540562551787,0.000452347697270057,0,0.00399999999899592
1,61,"ssa",1288,850,"-1",1,0,0.0114405055587348,0.000575400390714488,0.000999999999997669,0.0870000000013533
1,61,"stine",1288,850,"-1",1,0,0.0090186331537818,0.000401796787019309,0,0.00100000000020373
1,61,"locf",1288,850,"-1",1,0,0.00789444791290616,0.00035034312626857,1e-14,1e-14
1,61,"MAE",1288,850,"-1",1,0,0.010114473147014,0.000586899552624518,0,0
1,61,"seadec",1288,850,"-1",1,0,0.00687668953970145,0.000352645848380524,0,0.00900000000001455
1,61,"seasplit",1288,850,"-1",1,0,0.00906462824405735,0.000407970052103498,0,0.00399999999899592
1,62,"ssa",1287,850,"-1",1,0,0.0115669151651964,0.000583195904621059,0.00100000000000477,0.0900000000001455
1,62,"stine",1287,850,"-1",1,0,0.00901788888446869,0.000404299583185461,0,0.00100000000020373
1,62,"locf",1287,850,"-1",1,0,0.00704321922755502,0.000343865734319764,1e-14,1e-14
1,62,"MAE",1287,850,"-1",1,0,0.0105080530352874,0.000577233802940121,0,0.000999999998384737
1,62,"seadec",1287,850,"-1",1,0,0.00739618720149699,0.000341928375559815,0,0.00900000000001455
1,62,"seasplit",1287,850,"-1",1,0,0.00931843634504962,0.000471771724052787,0,0.00300000000061118
1,63,"ssa",1286,849,"-1",1,0,0.0118826647743829,0.000620074116744348,0,0.0709999999999127
1,63,"stine",1286,849,"-1",1,0,0.00782218993298887,0.000341579426908615,0,0.00100000000020373
1,63,"locf",1286,849,"-1",1,0,0.0072289701814482,0.000340009003060589,1e-14,1e-14
1,63,"MAE",1286,849,"-1",1,0,0.0111729128078108,0.000595791556980318,0,0.00100000000020373
1,63,"seadec",1286,849,"-1",1,0,0.00780501007306058,0.000354246969835509,0,0.0100000000002183
1,63,"seasplit",1286,849,"-1",1,0,0.00934002126319618,0.000462542106743221,0,0.00500000000101863
1,64,"ssa",1285,849,"-1",1,0,0.0120781401956364,0.000643049607156769,0,0.0910000000003492
1,64,"stine",1285,849,"-1",1,0,0.00748957455647687,0.000346167831636269,0,0.00100000000020373
1,64,"locf",1285,849,"-1",1,0,0.00705018402761149,0.000345712516374341,1e-14,1e-14
1,64,"MAE",1285,849,"-1",1,0,0.0119848971821968,0.000600611808854606,0,0.00100000000020373
1,64,"seadec",1285,849,"-1",1,0,0.00744816819807025,0.000345086641738813,0,0.00799999999981083
1,64,"seasplit",1285,849,"-1",1,0,0.00938447020224369,0.000472088561317466,0,0.00400000000081491
1,65,"ssa",1284,849,"-1",1,0,0.0124677221487793,0.000763369839581149,0,0.0710000000017317
1,65,"stine",1284,849,"-1",1,0,0.00756720712134424,0.000453486255391037,0,0.00100000000020373
1,65,"locf",1284,849,"-1",1,0,0.0147905641292442,0.000442918485971717,1e-14,1e-14
1,65,"MAE",1284,849,"-1",1,0,0.0127913214922001,0.000652932225580626,0,0
1,65,"seadec",1284,849,"-1",1,0,0.00842502191077724,0.000486307389314955,0,0.00900000000001455
1,65,"seasplit",1284,849,"-1",1,0,0.00961401789454012,0.000537086395010798,0,0.00400000000081491
1,66,"ssa",1283,848,"-1",1,0,0.012365819966103,0.000745734759207485,0,0.0879999999997381
1,66,"stine",1283,848,"-1",1,0,0.0134646194021734,0.000510140450359841,0,0.00100000000020373
1,66,"locf",1283,848,"-1",1,0,0.0154209659559139,0.00044411776491075,1e-14,1e-14
1,66,"MAE",1283,848,"-1",1,0,0.0129340459821658,0.000640991737426908,0,0
1,66,"seadec",1283,848,"-1",1,0,0.00867112016248157,0.000492496630926045,0,0.011000000000422
1,66,"seasplit",1283,848,"-1",1,0,0.00915190635131739,0.000492327403465552,0,0.00400000000081491
1,67,"ssa",1282,848,"-1",1,0,0.0122999820171855,0.000714989249339031,0,0.0730000000003201
1,67,"stine",1282,848,"-1",1,0,0.00797335092552629,0.000444451526718766,0,0.000999999998384737
1,67,"locf",1282,848,"-1",1,0,0.00742598697323488,0.000398991318078721,1e-14,0.00100000000021373
1,67,"MAE",1282,848,"-1",1,0,0.0131286136105113,0.00062578129504301,0,0.00100000000020373
1,67,"seadec",1282,848,"-1",1,0,0.00755298514023857,0.000389277693736128,0,0.00900000000001455
1,67,"seasplit",1282,848,"-1",1,0,0.00855561934263934,0.000444168600401603,0,0.00400000000081491
1,68,"ssa",1281,847,"1",1,0,0.0125280633429152,0.000740392406864165,0,0.0779999999995198
1,68,"stine",1281,847,"1",1,0,0.013556886852418,0.00105080162178357,0,0.00100000000020373
1,68,"locf",1281,847,"1",1,0,0.00892953504540396,0.000421817733261647,1e-14,1e-14
1,68,"MAE",1281,847,"1",1,0,0.0138223910605913,0.000676474430468963,0,0.00100000000020373
1,68,"seadec",1281,847,"1",1,0,0.00887364287091319,0.000420706664482494,0,0.0100000000002183
1,68,"seasplit",1281,847,"1",1,0,0.00855461615219615,0.000442840318822897,0,0.00300000000061118
1,69,"ssa",1280,847,"-1",1,0,0.0130533904703666,0.000786967193355201,0,0.0789999999997235
1,69,"stine",1280,847,"-1",1,0,0.00838535924184613,0.000396979661147856,0,0.00100000000020373
1,69,"locf",1280,847,"-1",1,0,0.00773237780734948,0.000395502125811822,1e-14,1e-14
1,69,"MAE",1280,847,"-1",1,0,0.0147800688177043,0.000728351915832812,0,0
1,69,"seadec",1280,847,"-1",1,0,0.00781364627269778,0.000400633897420363,0,0.0100000000002183
1,69,"seasplit",1280,847,"-1",1,0,0.00856526108425109,0.000441044056508471,0,0.00400000000081491
1,70,"ssa",1279,847,"-1",1,0,0.0134970035973924,0.000746745991021727,0,0.0779999999995198
1,70,"stine",1279,847,"-1",1,0,0.00837582404738977,0.000397385024897974,0,0.00100000000020373
1,70,"locf",1279,847,"-1",1,0,0.00758824189303501,0.000405171987825724,1e-14,0.000999999998394737
1,70,"MAE",1279,847,"-1",1,0,0.0156465516513996,0.000788262749589186,0,0.00100000000020373
1,70,"seadec",1279,847,"-1",1,0,0.00780008316550329,0.000401593451836188,0,0.00900000000001455
1,70,"seasplit",1279,847,"-1",1,0,0.00864714162789666,0.000446507499202014,0,0.00299999999879219
1,71,"ssa",1278,846,"-1",1,0,0.0139653000608108,0.000708176782524594,0,0.0820000000003347
1,71,"stine",1278,846,"-1",1,0,0.0116684853131211,0.000628038119763837,0,0.00100000000020373
1,71,"locf",1278,846,"-1",1,0,0.0074085319469775,0.000431618894302279,1e-14,1e-14
1,71,"MAE",1278,846,"-1",1,0,0.0165252376774711,0.000863349789229731,0,0
1,71,"seadec",1278,846,"-1",1,0,0.00742356545731171,0.000400503777435214,0,0.011000000000422
1,71,"seasplit",1278,846,"-1",1,0,0.00866673770166896,0.000467911404990713,0,0.00500000000101863
1,72,"ssa",1277,845,"-1",1,0,0.0143725709780492,0.000673578762507185,0,0.109000000000378
1,72,"stine",1277,845,"-1",1,0,0.00821248932307579,0.000406761517097166,0,0.00100000000020373
1,72,"locf",1277,845,"-1",1,0,0.00743456861585202,0.000411097792658489,1e-14,1e-14
1,72,"MAE",1277,845,"-1",1,0,0.0173413635046585,0.000914655096470789,0,0.00100000000020373
1,72,"seadec",1277,845,"-1",1,0,0.00812730199257003,0.000412870043006876,0,0.00900000000001455
1,72,"seasplit",1277,845,"-1",1,0,0.0086996542421477,0.000469365056707155,0,0.00499999999919964
1,73,"ssa",1276,845,"-1",1,0,0.0148938985813129,0.000675233421053286,0,0.0790000000015425
1,73,"stine",1276,845,"-1",1,0,0.00750469531879547,0.000429296821491882,0,0.00100000000020373
1,73,"locf",1276,845,"-1",1,0,0.00859309142842634,0.000478813345434866,1e-14,1e-14
1,73,"MAE",1276,845,"-1",1,0,0.0182217745285639,0.00104212522296204,0,0.00100000000020373
1,73,"seadec",1276,845,"-1",1,0,0.00729870800770876,0.000449118222475277,0,0.0100000000002183
1,73,"seasplit",1276,845,"-1",1,0,0.00871091880207727,0.000491711102125515,0,0.00400000000081491
1,74,"ssa",1275,844,"-1",1,0,0.0152013154895715,0.000672105888123933,0,0.0730000000003201
1,74,"stine",1275,844,"-1",1,0,0.0120099216872207,0.000538590849935553,0,0.00100000000020373
1,74,"locf",1275,844,"-1",1,0,0.014943708041059,0.000547202539954188,1e-14,1e-14
1,74,"MAE",1275,844,"-1",1,0,0.0189173284188981,0.00111102686725977,0,0
1,74,"seadec",1275,844,"-1",1,0,0.0090495563802865,0.000556798802938982,0,0.00900000000001455
1,74,"seasplit",1275,844,"-1",1,0,0.00871098703424112,0.000484072041763186,0,0.00500000000101863
1,75,"ssa",1274,843,"-1",1,0,0.0151340762269466,0.000680807381979539,0,0.0720000000001164
1,75,"stine",1274,843,"-1",1,0,0.00890651090094447,0.000475748910291954,0,0.00100000000020373
1,75,"locf",1274,843,"-1",1,0,0.0088400586041424,0.000485566224617425,1e-14,0.00100000000021373
1,75,"MAE",1274,843,"-1",1,0,0.0193232057914043,0.00115594745148619,0,0
1,75,"seadec",1274,843,"-1",1,0,0.00871099571089931,0.000461004368442844,0,0.011000000000422
1,75,"seasplit",1274,843,"-1",1,0,0.0089925123738163,0.000528055029340639,0,0.00700000000142609
1,76,"ssa",1273,842,"-1",1,0,0.0159020388357075,0.000669345337371487,0,0.0879999999997381
1,76,"stine",1273,842,"-1",1,0,0.0125390850694363,0.00056710040089125,0,0.00100000000020373
1,76,"locf",1273,842,"-1",1,0,0.0115486981645223,0.000567933505465617,1e-14,1e-14
1,76,"MAE",1273,842,"-1",1,0,0.020405088265831,0.00123588089382578,0,0.00100000000020373
1,76,"seadec",1273,842,"-1",1,0,0.00797776391862329,0.000509855122653463,0,0.00900000000001455
1,76,"seasplit",1273,842,"-1",1,0,0.0133388550864489,0.000717295570932104,0,0.00399999999899592
1,77,"ssa",1272,841,"-1",1,0,0.0160001071957286,0.000662890393182768,0,0.092000000000553
1,77,"stine",1272,841,"-1",1,0,0.00847629604374353,0.000454097409132623,0,0.00100000000020373
1,77,"locf",1272,841,"-1",1,0,0.00767041411169372,0.000483794831389103,1e-14,1e-14
1,77,"MAE",1272,841,"-1",1,0,0.0210101194789979,0.00128212519262489,0,0.00100000000020373
1,77,"seadec",1272,841,"-1",1,0,0.00778212721110666,0.000457504490649503,0,0.00900000000001455
1,77,"seasplit",1272,841,"-1",1,0,0.0157614938057114,0.000931999794375677,0,0.00399999999899592
1,78,"ssa",1271,841,"-1",1,0,0.0164675660430749,0.000691076257320786,0,0.0750000000007276
1,78,"stine",1271,841,"-1",1,0,0.00811874112926276,0.000458258931817272,0,0.00100000000020373
1,78,"locf",1271,841,"-1",1,0,0.00804467176404315,0.000508234690582184,1e-14,0.00100000000021373
1,78,"MAE",1271,841,"-1",1,0,0.0219081674937214,0.00137930376857634,0,0.000999999998384737
1,78,"seadec",1271,841,"-1",1,0,0.00767604112857745,0.000461002641970369,0,0.00900000000001455
1,78,"seasplit",1271,841,"-1",1,0,0.0186417611851371,0.00114313503971038,0,0.00399999999899592
1,79,"ssa",1270,840,"-1",1,0,0.0168242142354541,0.000730412242292826,0,0.0750000000007276
1,79,"stine",1270,840,"-1",1,0,0.0101391736470484,0.000546124749165617,0,0.00100000000020373
1,79,"locf",1270,840,"-1",1,0,0.0109382796821933,0.000561860190371672,1e-14,1e-14
1,79,"MAE",1270,840,"-1",1,0,0.022756591556904,0.00146243929170404,0,0
1,79,"seadec",1270,840,"-1",1,0,0.00795493504554357,0.000518406666720294,0,0.00900000000001455
1,79,"seasplit",1270,840,"-1",1,0,0.0205381987935725,0.0013179829352037,0,0.00300000000061118
1,80,"ssa",1269,839,"-1",1,0,0.0168663833688955,0.000730483812720422,0,0.081000000000131
1,80,"stine",1269,839,"-1",1,0,0.00920805309988509,0.000476817671969556,0,0.00100000000020373
1,80,"locf",1269,839,"-1",1,0,0.00902387203977508,0.000482553203619083,1e-14,1e-14
1,80,"MAE",1269,839,"-1",1,0,0.0234499694566039,0.00148059355441842,0,0.00100000000020373
1,80,"seadec",1269,839,"-1",1,0,0.00905148516084249,0.000488524279689717,0,0.0100000000002183
1,80,"seasplit",1269,839,"-1",1,0,0.0219650289838237,0.0015988721249143,0,0.00399999999899592
1,81,"ssa",1268,839,"-1",1,0,0.0175638817147555,0.000763110571695973,0,0.0740000000005239
1,81,"stine",1268,839,"-1",1,0,0.00916401206674781,0.000482839173835877,0,0
1,81,"locf",1268,839,"-1",1,0,0.00865820850042239,0.000480894115417787,1e-14,1e-14
1,81,"MAE",1268,839,"-1",1,0,0.0246317472841785,0.00138479776766439,0,0.00100000000020373
1,81,"seadec",1268,839,"-1",1,0,0.00893974557827853,0.000486259690689975,0,0.0100000000002183
1,81,"seasplit",1268,839,"-1",1,0,0.0244944785687933,0.00182296825566017,0,0.00399999999899592
1,82,"ssa",1267,838,"-1",1,0,0.0183411026990894,0.000808221368800233,0,0.0880000000015571
1,82,"stine",1267,838,"-1",1,0,0.0127209802761881,0.000623216488951689,0,0.00100000000020373
1,82,"locf",1267,838,"-1",1,0,0.00773093929512016,0.000509933401052869,1e-14,1e-14
1,82,"MAE",1267,838,"-1",1,0,0.0258233630453349,0.00130530924484562,0,0.000999999998384737
1,82,"seadec",1267,838,"-1",1,0,0.00800698039285295,0.000479304496063067,0,0.00900000000001455
1,82,"seasplit",1267,838,"-1",1,0,0.0282093668082945,0.00207721010297661,0,0.00399999999899592
1,83,"ssa",1266,838,"-1",1,0,0.0189112191807211,0.000880725613128493,0,0.0750000000007276
1,83,"stine",1266,838,"-1",1,0,0.0120346749896323,0.000620540137245153,0,0.00100000000020373
1,83,"locf",1266,838,"-1",1,0,0.00810568488367539,0.000502774465978747,1e-14,1e-14
1,83,"MAE",1266,838,"-1",1,0,0.0268869988768456,0.00124417992846521,0,0.00100000000020373
1,83,"seadec",1266,838,"-1",1,0,0.00855719644234504,0.000497154776154258,0,0.0100000000002183
