"seed","gapSize","method","sizeLeft","extremeLeft","tend_dif_point_gap","sizeRight","extremeRight","valueRMSE","valueMSE","valueSMAPE","valueMAE","valueDTW","timeExec_sys","timeExec_elap"
1,105,"SMA",1244,828,"-1",1,0,0.02330025892071,0.000542902065772125,NA,0.00573820480652148,0.001012896578769,0.000999999999976353,0.0229999999974098
1,105,"seadec",1244,828,"-1",1,0,0.0160652200275743,0.000258091294534375,NA,0.00356182568177422,0.00136425082472278,0,0.00900000000183354
1,105,"seasplit",1244,828,"-1",1,0,0.0366410179594029,0.00134256419710128,NA,0.00919777124460418,0.00132920390010241,0,0.00500000000101863
1,105,"SMA2",1244,828,"-1",1,0,0.0354064308028362,0.00125361534219603,NA,0.00932924445683061,0.000939383166872238,0,0.00100000000020373
1,120,"ssa",1229,818,"-1",1,0,0.028101998906512,0.0007897223425416,NA,0.00729330386245044,0.00155671131146318,0,0.100999999998749
1,120,"stine",1229,818,"-1",1,0,0.0619938986008482,0.00384324346373225,NA,0.0167727521400526,0.00239605072652552,0,0
1,120,"locf",1229,818,"-1",1,0,0.0635548316449151,0.00403921662541351,NA,0.0179663909492121,0.00177929544804011,1e-14,1e-14
1,120,"SMA",1229,818,"-1",1,0,0.0369659992744677,0.00136648510235995,NA,0.0100866092930935,0.00142935743066913,0,0.0190000000002328
1,120,"seadec",1229,818,"-1",1,0,0.0277793993352555,0.000771695027427595,NA,0.00712275156076096,0.00150649400462577,0,0.0100000000020373
1,120,"seasplit",1229,818,"-1",1,0,0.0395879792519229,0.00156720810125068,NA,0.0101871790668379,0.00157431375816111,0,0.00500000000101863
1,120,"SMA2",1229,818,"-1",1,0,0.0357488811709009,0.00127798250497119,NA,0.010083678940257,0.00153050141746111,0,0.00100000000020373
1,135,"ssa",1214,807,"-1",1,0,0.0231478926579691,0.000535824934504858,NA,0.00616103626958475,0.00171920497077258,0.00199999999998113,0.11200000000099
1,135,"stine",1214,807,"-1",1,0,0.019153664397131,0.000366862859837924,NA,0.00406992678074482,0.00132096465307259,0,0.00100000000020373
1,135,"locf",1214,807,"-1",1,0,0.0346462873320931,0.00120036522589795,NA,0.00927207886399354,0.00093087303033451,1e-14,0.00100000000021373
1,135,"SMA",1214,807,"-1",1,0,0.0227809626342693,0.000518972258543976,NA,0.00565052953946849,0.00114787532493105,0.092000000000013,0.201999999997497
1,135,"seadec",1214,807,"-1",1,0,0.0152671548517079,0.000233086017266028,NA,0.00376563085085581,0.00163820902129299,0,0.00900000000183354
1,135,"seasplit",1214,807,"-1",1,0,0.0371895780089327,0.00138306471248249,NA,0.00987812111867856,0.00164495592323832,0,0.00400000000081491
1,135,"SMA2",1214,807,"-1",1,0,0.0350931693465013,0.00123153053478222,NA,0.0105914466158813,0.00266352925188661,0,0.00200000000040745
1,150,"ssa",1199,797,"-1",1,0,0.0280986269776893,0.000789532838031331,NA,0.00802780333406156,0.00210326376678191,0,0.102999999999156
1,150,"stine",1199,797,"-1",1,0,0.0249188393629246,0.00062094855519524,NA,0.00576493061764612,0.00139122689896449,0,0
1,150,"locf",1199,797,"-1",1,0,0.0326237828684789,0.00106431120864966,NA,0.00910733391024537,0.00105042850066242,1e-14,1e-14
1,150,"SMA",1199,797,"-1",1,0,0.0200544165249027,0.000402179622154291,NA,0.00523463657330944,0.0013787863180284,0,0.0420000000012806
1,150,"seadec",1199,797,"-1",1,0,0.0163053301677128,0.000265863791878126,NA,0.00431699665472042,0.00183943046870845,0,0.00700000000142609
1,150,"seasplit",1199,797,"-1",1,0,0.0383820989718569,0.00147318552148542,NA,0.0103928808753227,0.00182073141183348,0,0.00500000000101863
1,150,"SMA2",1199,797,"-1",1,0,0.0345988771292647,0.00119708229860596,NA,0.0107689654379263,0.00241277044369628,0,0.00100000000020373
1,165,"ssa",1184,787,"-1",1,0,0.028644871866882,0.00082052868427009,NA,0.0086074640229741,0.00235231926689973,0.0630000000000166,0.259999999998399
1,165,"stine",1184,787,"-1",1,0,0.022804660306837,0.000520052531710226,NA,0.00574124412405744,0.00173934862385206,0,0.00100000000020373
1,165,"locf",1184,787,"-1",1,0,0.0343083231627064,0.0011770610382367,NA,0.00955287697594938,0.00115010825535684,1e-14,1e-14
1,165,"SMA",1184,787,"-1",1,0,0.0191926473372179,0.000368357711810816,NA,0.00512349048698371,0.00137737245312421,0,0.0509999999994761
1,165,"seadec",1184,787,"-1",1,0,0.0171620647558874,0.000294536466685274,NA,0.00471728033161006,0.00197870805125625,0,0.00900000000183354
1,165,"seasplit",1184,787,"-1",1,0,0.0398033598105475,0.00158430745220791,NA,0.0113069167557423,0.00196578194400635,0,0.00400000000081491
1,165,"SMA2",1184,787,"-1",1,0,0.0326621385201265,0.00106681529270793,NA,0.0100505152490222,0.00217166713350742,0,0.00200000000040745
1,180,"ssa",1169,777,"1",1,0,0.0313439511961963,0.000982443276589534,NA,0.0100287524913924,0.00379820762593117,0,0.0830000000023574
1,180,"stine",1169,777,"1",1,0,0.0916158882285087,0.00839347097589861,NA,0.0306101120170265,0.0129013020396188,0,0.00100000000020373
1,180,"locf",1169,777,"1",1,0,0.0436825166708776,0.0019081622627015,NA,0.0122545982365082,0.00397572584807631,1e-14,1e-14
1,180,"SMA",1169,777,"1",1,0,0.0428433757090897,0.00183555484215022,NA,0.0120036743046438,0.0039681224271547,0,0.0750000000007276
1,180,"seadec",1169,777,"1",1,0,0.0432056438923173,0.00186672766414974,NA,0.0120678328842019,0.00397239718393892,0,0.00700000000142609
1,180,"seasplit",1169,777,"1",1,0,0.0415263940701464,0.00172444140446909,NA,0.0115684822079631,0.00437574046318966,0,0.00300000000061118
1,180,"SMA2",1169,777,"1",1,0,0.0294973868120749,0.00087009582874117,NA,0.00809720296892441,0.00362672870001764,0,0.00200000000040745
1,195,"ssa",1154,767,"1",1,0,0.0315441943120354,0.000995036194795445,0.204598383628973,0.0102686583406597,0.00393871073527806,0.000999999999976353,0.103000000002794
1,195,"stine",1154,767,"1",1,0,0.0875904450710977,0.00767208606775298,0.287675181801325,0.0293274972275972,0.0121676987926709,0,0.00100000000020373
1,195,"locf",1154,767,"1",1,0,0.0436161628828773,0.00190236966462568,0.190962095528913,0.0123191887632921,0.0039250493455291,1e-14,1e-14
1,195,"SMA",1154,767,"1",1,0,0.0407382384765114,0.00165960407416912,0.170752319539063,0.0115171653998388,0.00399596250021757,0,0.0649999999986903
1,195,"seadec",1154,767,"1",1,0,0.0433845133332208,0.00188221599716042,0.185141438763186,0.0122177685027802,0.00392145022534414,0,0.00999999999839929
1,195,"seasplit",1154,767,"1",1,0,0.0405182128276588,0.00164172557074745,0.166675510242098,0.0115091705457742,0.00453361641544313,0,0.00500000000101863
1,195,"SMA2",1154,767,"1",1,0,0.0267059350424241,0.000713206966490175,0.105018394349618,0.00793862915899351,0.0039678693909156,0,0.00300000000061118
1,210,"ssa",1139,758,"-1",1,0,0.0322334579612151,0.00103899581213742,0.219730473734638,0.0107199322171529,0.00447861956357846,0,0.102999999999156
1,210,"stine",1139,758,"-1",1,0,0.0304397957337789,0.000926581164314181,0.126044973294422,0.00959305460530551,0.00251731160596662,0,0.00100000000020373
1,210,"locf",1139,758,"-1",1,0,0.0334594204849366,0.0011195328191878,0.154834088740357,0.0108024153199999,0.00396694149116726,1e-14,0.00100000000021373
1,210,"SMA",1139,758,"-1",1,0,0.037350602612117,0.00139506751548828,0.152467595165909,0.0108364954274687,0.00406978429906363,0,0.0959999999977299
1,210,"seadec",1139,758,"-1",1,0,0.0368992524328261,0.00136155483010142,0.150028347279606,0.0107834451384747,0.00412057728760077,0,0.00900000000183354
1,210,"seasplit",1139,758,"-1",1,0,0.0409807560759108,0.0016794223685533,0.188201711583476,0.0120341145424041,0.00467570329692096,0,0.00300000000061118
1,210,"SMA2",1139,758,"-1",1,0,0.0248196651238554,0.000616015776860326,0.111455408169564,0.0079549270387261,0.00431566796246443,0,0.00200000000040745
1,225,"ssa",1124,748,"-1",1,0,0.0331242357811635,0.00109721499608611,0.251608858627033,0.0115075933533039,0.00506700431000413,0.00300000000001432,0.104999999999563
1,225,"stine",1124,748,"-1",1,0,0.0263202788446107,0.00069275707845806,0.136494357710724,0.00901231836981739,0.00458528245508819,0,0.00100000000020373
1,225,"locf",1124,748,"-1",1,0,0.0423800736622615,0.00179607064361871,0.178829062062863,0.0120413501564587,0.00389447959207213,1e-14,1e-14
1,225,"SMA",1124,748,"-1",1,0,0.0427053661298522,0.00182374829628473,0.185716002897046,0.0121900280012392,0.00391445125021632,0.000999999999976353,0.104000000002998
1,225,"seadec",1124,748,"-1",1,0,0.0427073938219903,0.00182392148706657,0.188674021561038,0.0122211817493165,0.00394858611679596,0,0.00899999999819556
1,225,"seasplit",1124,748,"-1",1,0,0.0411962577308648,0.00169713165102784,0.184845548639801,0.0119324007117448,0.0043270058310045,0,0.00300000000061118
1,225,"SMA2",1124,748,"-1",1,0,0.0244000397625831,0.000595361940415639,0.124610309332572,0.0084218963458424,0.00473691213214516,0,0.00400000000081491
1,240,"ssa",1109,736,"-1",1,0,0.032966086633216,0.0010867628679087,0.258479986952811,0.0115747026730519,0.00491604856080951,0,0.105999999999767
1,240,"stine",1109,736,"-1",1,0,0.0759958538978579,0.00577536980966457,0.210227092636322,0.0293776978745104,0.00530735775450067,0,0.00100000000020373
1,240,"locf",1109,736,"-1",1,0,0.0408080074246594,0.00166529346997106,0.172126463524051,0.0116633486455887,0.00391036913920414,1e-14,1e-14
1,240,"SMA",1109,736,"-1",1,0,0.0421740043768173,0.0017786466451758,0.181404265829053,0.0120470962035493,0.00395449665517591,0,0.129000000000815
1,240,"seadec",1109,736,"-1",1,0,0.0420180857820431,0.00176551953278714,0.187738433598331,0.0120998971503772,0.0039570755286006,0,0.00800000000162981
1,240,"seasplit",1109,736,"-1",1,0,0.0403046544339435,0.0016244651690396,0.195642514640853,0.0121576143389574,0.00470407658353336,0,0.00300000000061118
1,240,"SMA2",1109,736,"-1",1,0,0.0269161263196266,0.000724477856054094,0.149662322789541,0.0100127828514227,0.00492953811818946,0,0.00399999999717693
1,255,"ssa",1094,726,"-1",1,0,0.0329066818858644,0.00108284971273748,0.261361195979541,0.0115751669723,0.00473865841452337,0,0.0980000000017753
1,255,"stine",1094,726,"-1",1,0,0.0485204098458011,0.00235423017160451,0.193014814549896,0.0185254003654939,0.00296131351955224,0,0.00100000000020373
1,255,"locf",1094,726,"-1",1,0,0.0407071378453761,0.00165707107156245,0.17821900416403,0.0117709829547738,0.00392418062323473,1e-14,1e-14
