"idSwarm","id","cpuPercentage","algorithm","req","runtime"
"pc1","us-central1-a",0.11,"stine",3,10.13
"pc1","us-central1-a",0.11,"stine",1,10.14
"pc1","us-central1-a",0.11,"stine",2,10.07
"pc1","us-central1-a",0.11,"stine",3,10.07
"pc1","us-central1-a",0.11,"stine",4,10.07
"pc1","us-central1-a",0.11,"stine",1,10.07
"pc1","us-central1-a",0.11,"stine",2,9.43
"pc1","us-central1-a",0.11,"stine",1,9.83
"pc1","us-central1-a",0.11,"stine",4,9.93
"pc1","us-central1-a",0.11,"stine",3,10.63
"pc1","us-central1-a",0.11,"stine",4,10.04
"pc1","us-central1-a",0.11,"stine",1,10.04
"pc1","us-central1-a",0.11,"stine",3,10.04
"pc1","us-central1-a",0.11,"stine",2,10.04
"pc1","us-central1-a",0.11,"stine",3,10.02
"pc1","us-central1-a",0.11,"stine",1,10.02
"pc1","us-central1-a",0.11,"stine",2,10.22
"pc1","us-central1-a",0.11,"stine",4,10.22
"pc1","us-central1-a",0.11,"stine",1,9.86
"pc1","us-central1-a",0.11,"stine",3,10.04
"pc1","us-central1-a",0.11,"stine",4,10.04
"pc1","us-central1-a",0.11,"stine",2,10.15
"pc1","us-central1-a",0.11,"stine",4,9.94
"pc1","us-central1-a",0.11,"stine",2,10.05
"pc1","us-central1-a",0.11,"stine",1,10.16
"pc1","us-central1-a",0.11,"stine",3,10.16
"pc1","us-central1-a",0.11,"stine",3,9.3
"pc1","us-central1-a",0.11,"stine",2,9.81
"pc1","us-central1-a",0.11,"stine",4,10.29
"pc1","us-central1-a",0.11,"stine",1,10.72
"pc1","us-central1-a",0.11,"stine",3,10.12
"pc1","us-central1-a",0.11,"stine",1,10.2
"pc1","us-central1-a",0.11,"stine",4,10.2
"pc1","us-central1-a",0.11,"stine",2,10.2
"pc1","us-central1-a",0.11,"stine",2,9.92
"pc1","us-central1-a",0.11,"stine",4,10.13
"pc1","us-central1-a",0.11,"stine",1,10.23
"pc1","us-central1-a",0.11,"stine",3,10.54
"pc1","us-central1-a",0.11,"stine",4,10.12
"pc1","us-central1-a",0.11,"stine",2,10.12
"pc1","us-central1-a",0.11,"stine",3,10.23
"pc1","us-central1-a",0.11,"stine",1,10.23
"pc1","us-central1-a",0.11,"stine",1,10.16
"pc1","us-central1-a",0.11,"stine",4,10.16
"pc1","us-central1-a",0.11,"stine",3,10.14
"pc1","us-central1-a",0.11,"stine",2,10.24
"pc1","us-central1-a",0.11,"stine",2,10.16
"pc1","us-central1-a",0.11,"stine",1,10.17
"pc1","us-central1-a",0.11,"stine",4,10.25
"pc1","us-central1-a",0.11,"stine",3,10.25
"pc1","us-central1-a",0.11,"stine",4,10.17
"pc1","us-central1-a",0.11,"stine",1,10.33
"pc1","us-central1-a",0.11,"stine",2,10.28
"pc1","us-central1-a",0.11,"stine",3,10.28
"pc1","us-central1-a",0.11,"stine",3,10.25
"pc1","us-central1-a",0.11,"stine",2,10.26
"pc1","us-central1-a",0.11,"stine",1,10.26
"pc1","us-central1-a",0.11,"stine",4,10.33
"pc1","us-central1-a",0.11,"stine",2,10.31
"pc1","us-central1-a",0.11,"stine",3,10.32
"pc1","us-central1-a",0.11,"stine",4,10.32
"pc1","us-central1-a",0.11,"stine",1,10.46
"pc1","us-central1-a",0.11,"stine",4,10.12
"pc1","us-central1-a",0.11,"stine",1,10.15
"pc1","us-central1-a",0.11,"stine",2,10.15
"pc1","us-central1-a",0.11,"stine",3,10.14
"pc1","us-central1-a",0.11,"stine",3,9.67
"pc1","us-central1-a",0.11,"stine",2,10.16
"pc1","us-central1-a",0.11,"stine",4,10.26
"pc1","us-central1-a",0.11,"stine",1,10.77
"pc1","us-central1-a",0.12,"stine",3,10.32
"pc1","us-central1-a",0.12,"stine",2,10.32
"pc1","us-central1-a",0.12,"stine",4,10.42
"pc1","us-central1-a",0.12,"stine",1,10.84
"pc1","us-central1-a",0.12,"stine",1,10.57
"pc1","us-central1-a",0.12,"stine",3,10.62
"pc1","us-central1-a",0.12,"stine",2,10.62
"pc1","us-central1-a",0.12,"stine",4,10.62
"pc1","us-central1-a",0.12,"stine",1,9.56
"pc1","us-central1-a",0.12,"stine",2,9.62
"pc1","us-central1-a",0.12,"stine",3,9.62
"pc1","us-central1-a",0.12,"stine",4,9.76
"pc1","us-central1-a",0.12,"stine",4,9.29
"pc1","us-central1-a",0.12,"stine",1,9.43
"pc1","us-central1-a",0.12,"stine",2,9.69
"pc1","us-central1-a",0.12,"stine",3,9.99
"pc1","us-central1-a",0.12,"stine",3,9.36
"pc1","us-central1-a",0.12,"stine",2,9.36
"pc1","us-central1-a",0.12,"stine",4,9.36
"pc1","us-central1-a",0.12,"stine",1,9.47
"pc1","us-central1-a",0.12,"stine",2,9.33
"pc1","us-central1-a",0.12,"stine",4,9.41
"pc1","us-central1-a",0.12,"stine",1,9.43
"pc1","us-central1-a",0.12,"stine",3,9.43
"pc1","us-central1-a",0.12,"stine",1,9.16
"pc1","us-central1-a",0.12,"stine",2,9.24
"pc1","us-central1-a",0.12,"stine",4,9.23
"pc1","us-central1-a",0.12,"stine",3,9.43
"pc1","us-central1-a",0.12,"stine",2,9.28
"pc1","us-central1-a",0.12,"stine",3,9.28
"pc1","us-central1-a",0.12,"stine",1,9.28
"pc1","us-central1-a",0.12,"stine",4,9.34
"pc1","us-central1-a",0.12,"stine",4,9.33
"pc1","us-central1-a",0.12,"stine",1,9.37
"pc1","us-central1-a",0.12,"stine",3,9.43
"pc1","us-central1-a",0.12,"stine",2,9.43
"pc1","us-central1-a",0.12,"stine",3,9.27
"pc1","us-central1-a",0.12,"stine",1,9.36
"pc1","us-central1-a",0.12,"stine",2,9.36
"pc1","us-central1-a",0.12,"stine",4,9.36
"pc1","us-central1-a",0.12,"stine",2,9.23
"pc1","us-central1-a",0.12,"stine",1,9.23
"pc1","us-central1-a",0.12,"stine",4,9.32
"pc1","us-central1-a",0.12,"stine",3,9.42
"pc1","us-central1-a",0.12,"stine",3,9.24
"pc1","us-central1-a",0.12,"stine",1,9.27
"pc1","us-central1-a",0.12,"stine",4,9.25
"pc1","us-central1-a",0.12,"stine",2,9.36
"pc1","us-central1-a",0.12,"stine",4,9.2
"pc1","us-central1-a",0.12,"stine",3,9.2
"pc1","us-central1-a",0.12,"stine",1,9.35
"pc1","us-central1-a",0.12,"stine",2,9.29
"pc1","us-central1-a",0.12,"stine",1,8.74
"pc1","us-central1-a",0.12,"stine",2,8.74
"pc1","us-central1-a",0.12,"stine",4,9.74
"pc1","us-central1-a",0.12,"stine",3,9.86
"pc1","us-central1-a",0.12,"stine",4,9.24
"pc1","us-central1-a",0.12,"stine",2,9.36
"pc1","us-central1-a",0.12,"stine",1,9.36
"pc1","us-central1-a",0.12,"stine",3,9.44
"pc1","us-central1-a",0.12,"stine",4,9.2
"pc1","us-central1-a",0.12,"stine",1,9.36
"pc1","us-central1-a",0.12,"stine",2,9.33
"pc1","us-central1-a",0.12,"stine",3,9.41
"pc1","us-central1-a",0.12,"stine",1,9.28
"pc1","us-central1-a",0.12,"stine",2,9.43
"pc1","us-central1-a",0.12,"stine",4,9.51
"pc1","us-central1-a",0.12,"stine",3,9.61
"pc1","us-central1-a",0.12,"stine",3,9.45
"pc1","us-central1-a",0.12,"stine",2,9.56
"pc1","us-central1-a",0.12,"stine",1,9.56
"pc1","us-central1-a",0.12,"stine",4,9.65
"pc1","us-central1-a",0.12,"stine",1,9.58
"pc1","us-central1-a",0.12,"stine",4,9.67
"pc1","us-central1-a",0.12,"stine",2,9.67
"pc1","us-central1-a",0.12,"stine",3,9.67
"pc1","us-central1-a",0.12,"stine",3,9.46
"pc1","us-central1-a",0.12,"stine",2,9.55
"pc1","us-central1-a",0.12,"stine",1,9.66
"pc1","us-central1-a",0.12,"stine",4,9.66
"pc1","us-central1-a",0.12,"stine",2,9.45
"pc1","us-central1-a",0.12,"stine",3,9.68
"pc1","us-central1-a",0.12,"stine",4,9.68
"pc1","us-central1-a",0.12,"stine",1,9.68
"pc1","us-central1-a",0.12,"stine",1,9.55
"pc1","us-central1-a",0.12,"stine",4,9.48
"pc1","us-central1-a",0.12,"stine",3,9.6
"pc1","us-central1-a",0.12,"stine",2,9.6
"pc1","us-central1-a",0.12,"stine",1,9.44
"pc1","us-central1-a",0.12,"stine",3,9.44
"pc1","us-central1-a",0.12,"stine",2,9.55
"pc1","us-central1-a",0.12,"stine",4,9.54
"pc1","us-central1-a",0.12,"stine",3,9.45
"pc1","us-central1-a",0.12,"stine",2,9.54
"pc1","us-central1-a",0.12,"stine",4,9.55
"pc1","us-central1-a",0.12,"stine",1,9.55
"pc1","us-central1-a",0.12,"stine",2,9.41
"pc1","us-central1-a",0.12,"stine",3,9.41
"pc1","us-central1-a",0.12,"stine",4,9.41
"pc1","us-central1-a",0.12,"stine",1,9.52
"pc1","us-central1-a",0.12,"stine",3,9.44
"pc1","us-central1-a",0.12,"stine",4,9.46
"pc1","us-central1-a",0.12,"stine",2,9.46
"pc1","us-central1-a",0.12,"stine",1,9.46
"pc1","us-central1-a",0.12,"stine",4,9.5
"pc1","us-central1-a",0.12,"stine",2,9.5
"pc1","us-central1-a",0.12,"stine",1,9.63
"pc1","us-central1-a",0.12,"stine",3,9.63
"pc1","us-central1-a",0.12,"stine",1,9.53
"pc1","us-central1-a",0.12,"stine",2,9.54
"pc1","us-central1-a",0.12,"stine",3,9.54
"pc1","us-central1-a",0.12,"stine",4,9.63
"pc1","us-central1-a",0.12,"stine",2,9.5
"pc1","us-central1-a",0.12,"stine",4,9.5
"pc1","us-central1-a",0.12,"stine",1,9.63
"pc1","us-central1-a",0.12,"stine",3,9.63
"pc1","us-central1-a",0.12,"stine",4,9.46
"pc1","us-central1-a",0.12,"stine",2,9.46
"pc1","us-central1-a",0.12,"stine",1,9.46
"pc1","us-central1-a",0.12,"stine",3,9.47
"pc1","us-central1-a",0.13,"stine",3,9.3
"pc1","us-central1-a",0.13,"stine",4,9.39
"pc1","us-central1-a",0.13,"stine",2,9.5
"pc1","us-central1-a",0.13,"stine",1,9.5
"pc1","us-central1-a",0.13,"stine",2,9.05
"pc1","us-central1-a",0.13,"stine",1,9.28
"pc1","us-central1-a",0.13,"stine",3,9.32
"pc1","us-central1-a",0.13,"stine",4,9.32
"pc1","us-central1-a",0.13,"stine",4,8.13
"pc1","us-central1-a",0.13,"stine",1,8.36
"pc1","us-central1-a",0.13,"stine",2,8.44
"pc1","us-central1-a",0.13,"stine",3,8.44
"pc1","us-central1-a",0.13,"stine",3,8.34
"pc1","us-central1-a",0.13,"stine",2,8.34
"pc1","us-central1-a",0.13,"stine",4,8.46
"pc1","us-central1-a",0.13,"stine",1,8.46
"pc1","us-central1-a",0.13,"stine",4,8.35
"pc1","us-central1-a",0.13,"stine",3,8.35
"pc1","us-central1-a",0.13,"stine",1,8.35
"pc1","us-central1-a",0.13,"stine",2,8.46
"pc1","us-central1-a",0.13,"stine",3,8.53
"pc1","us-central1-a",0.13,"stine",2,8.53
"pc1","us-central1-a",0.13,"stine",1,8.53
"pc1","us-central1-a",0.13,"stine",4,8.53
"pc1","us-central1-a",0.13,"stine",2,8.42
"pc1","us-central1-a",0.13,"stine",4,8.5
"pc1","us-central1-a",0.13,"stine",1,8.5
"pc1","us-central1-a",0.13,"stine",3,8.5
"pc1","us-central1-a",0.13,"stine",3,8.34
"pc1","us-central1-a",0.13,"stine",1,8.45
"pc1","us-central1-a",0.13,"stine",4,8.45
"pc1","us-central1-a",0.13,"stine",2,9.02
"pc1","us-central1-a",0.13,"stine",2,8.28
"pc1","us-central1-a",0.13,"stine",1,8.4
"pc1","us-central1-a",0.13,"stine",3,8.35
"pc1","us-central1-a",0.13,"stine",4,8.41
"pc1","us-central1-a",0.13,"stine",3,7.95
"pc1","us-central1-a",0.13,"stine",1,8.36
"pc1","us-central1-a",0.13,"stine",2,8.46
"pc1","us-central1-a",0.13,"stine",4,8.83
"pc1","us-central1-a",0.13,"stine",1,8.3
"pc1","us-central1-a",0.13,"stine",3,8.38
"pc1","us-central1-a",0.13,"stine",4,8.47
"pc1","us-central1-a",0.13,"stine",2,8.49
"pc1","us-central1-a",0.13,"stine",3,8.36
"pc1","us-central1-a",0.13,"stine",1,8.36
"pc1","us-central1-a",0.13,"stine",4,8.36
"pc1","us-central1-a",0.13,"stine",2,8.36
"pc1","us-central1-a",0.13,"stine",3,8.51
"pc1","us-central1-a",0.13,"stine",1,8.64
"pc1","us-central1-a",0.13,"stine",2,8.6
"pc1","us-central1-a",0.13,"stine",4,8.6
"pc1","us-central1-a",0.13,"stine",3,8.46
"pc1","us-central1-a",0.13,"stine",4,8.46
"pc1","us-central1-a",0.13,"stine",1,8.46
"pc1","us-central1-a",0.13,"stine",2,8.55
"pc1","us-central1-a",0.13,"stine",1,8.64
"pc1","us-central1-a",0.13,"stine",2,8.64
"pc1","us-central1-a",0.13,"stine",4,8.7
"pc1","us-central1-a",0.13,"stine",3,8.7
"pc1","us-central1-a",0.13,"stine",2,8.38
"pc1","us-central1-a",0.13,"stine",1,8.38
"pc1","us-central1-a",0.13,"stine",4,8.59
"pc1","us-central1-a",0.13,"stine",3,8.69
"pc1","us-central1-a",0.13,"stine",2,8.26
"pc1","us-central1-a",0.13,"stine",4,8.33
"pc1","us-central1-a",0.13,"stine",1,8.36
"pc1","us-central1-a",0.13,"stine",3,8.45
"pc1","us-central1-a",0.13,"stine",3,8.31
"pc1","us-central1-a",0.13,"stine",1,8.31
"pc1","us-central1-a",0.13,"stine",4,8.6
"pc1","us-central1-a",0.13,"stine",2,8.65
"pc1","us-central1-a",0.13,"stine",4,8.34
"pc1","us-central1-a",0.13,"stine",3,8.44
"pc1","us-central1-a",0.13,"stine",2,8.63
"pc1","us-central1-a",0.13,"stine",1,8.74
"pc1","us-central1-a",0.13,"stine",3,8.25
"pc1","us-central1-a",0.13,"stine",2,8.44
"pc1","us-central1-a",0.13,"stine",4,8.44
"pc1","us-central1-a",0.13,"stine",1,8.56
"pc1","us-central1-a",0.13,"stine",1,8.37
"pc1","us-central1-a",0.13,"stine",3,8.53
"pc1","us-central1-a",0.13,"stine",4,8.64
"pc1","us-central1-a",0.13,"stine",2,8.74
"pc1","us-central1-a",0.13,"stine",1,8.38
"pc1","us-central1-a",0.13,"stine",4,8.44
"pc1","us-central1-a",0.13,"stine",3,8.44
"pc1","us-central1-a",0.13,"stine",2,8.75
"pc1","us-central1-a",0.13,"stine",1,8.25
"pc1","us-central1-a",0.13,"stine",2,8.75
"pc1","us-central1-a",0.13,"stine",4,8.85
"pc1","us-central1-a",0.13,"stine",3,9.04
"pc1","us-central1-a",0.13,"stine",4,8.46
"pc1","us-central1-a",0.13,"stine",1,8.57
"pc1","us-central1-a",0.13,"stine",2,8.57
"pc1","us-central1-a",0.13,"stine",3,8.57
"pc1","us-central1-a",0.13,"stine",2,7.51
"pc1","us-central1-a",0.13,"stine",3,8.4
"pc1","us-central1-a",0.13,"stine",4,8.39
"pc1","us-central1-a",0.13,"stine",1,9.95
"pc1","us-central1-a",0.13,"stine",1,8.55
"pc1","us-central1-a",0.13,"stine",3,8.54
"pc1","us-central1-a",0.13,"stine",4,8.52
"pc1","us-central1-a",0.13,"stine",2,8.52
"pc1","us-central1-a",0.13,"stine",2,8.48
"pc1","us-central1-a",0.13,"stine",4,8.59
"pc1","us-central1-a",0.13,"stine",1,8.59
"pc1","us-central1-a",0.13,"stine",3,8.59
"pc1","us-central1-a",0.13,"stine",2,8.51
"pc1","us-central1-a",0.13,"stine",1,8.63
"pc1","us-central1-a",0.13,"stine",4,8.67
"pc1","us-central1-a",0.13,"stine",3,8.69
"pc1","us-central1-a",0.13,"stine",3,8.16
"pc1","us-central1-a",0.13,"stine",4,8.66
"pc1","us-central1-a",0.13,"stine",1,8.77
"pc1","us-central1-a",0.13,"stine",2,8.77
"pc1","us-central1-a",0.13,"stine",4,8.23
"pc1","us-central1-a",0.13,"stine",3,8.45
"pc1","us-central1-a",0.13,"stine",2,8.54
"pc1","us-central1-a",0.13,"stine",1,8.86
"pc1","us-central1-a",0.14,"stine",4,8.77
"pc1","us-central1-a",0.14,"stine",2,8.77
"pc1","us-central1-a",0.14,"stine",1,8.77
"pc1","us-central1-a",0.14,"stine",3,8.96
"pc1","us-central1-a",0.14,"stine",1,8.72
"pc1","us-central1-a",0.14,"stine",2,8.72
"pc1","us-central1-a",0.14,"stine",4,8.73
"pc1","us-central1-a",0.14,"stine",3,8.82
"pc1","us-central1-a",0.14,"stine",3,7.87
"pc1","us-central1-a",0.14,"stine",2,7.87
"pc1","us-central1-a",0.14,"stine",1,7.87
"pc1","us-central1-a",0.14,"stine",4,7.87
"pc1","us-central1-a",0.14,"stine",2,7.84
"pc1","us-central1-a",0.14,"stine",3,7.85
"pc1","us-central1-a",0.14,"stine",1,7.85
"pc1","us-central1-a",0.14,"stine",4,7.85
"pc1","us-central1-a",0.14,"stine",3,7.71
"pc1","us-central1-a",0.14,"stine",1,7.83
"pc1","us-central1-a",0.14,"stine",2,7.83
"pc1","us-central1-a",0.14,"stine",4,7.83
"pc1","us-central1-a",0.14,"stine",3,7.8
"pc1","us-central1-a",0.14,"stine",2,7.88
"pc1","us-central1-a",0.14,"stine",1,7.95
"pc1","us-central1-a",0.14,"stine",4,7.95
"pc1","us-central1-a",0.14,"stine",2,7.76
"pc1","us-central1-a",0.14,"stine",4,7.84
"pc1","us-central1-a",0.14,"stine",1,7.96
"pc1","us-central1-a",0.14,"stine",3,7.96
"pc1","us-central1-a",0.14,"stine",2,7.85
"pc1","us-central1-a",0.14,"stine",4,7.85
"pc1","us-central1-a",0.14,"stine",3,7.95
"pc1","us-central1-a",0.14,"stine",1,7.98
"pc1","us-central1-a",0.14,"stine",3,7.75
"pc1","us-central1-a",0.14,"stine",4,7.84
"pc1","us-central1-a",0.14,"stine",2,7.96
"pc1","us-central1-a",0.14,"stine",1,8.07
"pc1","us-central1-a",0.14,"stine",3,7.45
"pc1","us-central1-a",0.14,"stine",2,7.78
"pc1","us-central1-a",0.14,"stine",4,7.95
"pc1","us-central1-a",0.14,"stine",1,8.58
"pc1","us-central1-a",0.14,"stine",1,7.55
"pc1","us-central1-a",0.14,"stine",2,7.9
"pc1","us-central1-a",0.14,"stine",4,8.28
"pc1","us-central1-a",0.14,"stine",3,8.28
"pc1","us-central1-a",0.14,"stine",1,7.93
"pc1","us-central1-a",0.14,"stine",4,7.94
"pc1","us-central1-a",0.14,"stine",2,7.94
"pc1","us-central1-a",0.14,"stine",3,8.03
"pc1","us-central1-a",0.14,"stine",2,7.4
"pc1","us-central1-a",0.14,"stine",3,7.7
"pc1","us-central1-a",0.14,"stine",1,7.72
"pc1","us-central1-a",0.14,"stine",4,8.51
"pc1","us-central1-a",0.14,"stine",3,7.82
"pc1","us-central1-a",0.14,"stine",1,7.89
"pc1","us-central1-a",0.14,"stine",4,7.89
"pc1","us-central1-a",0.14,"stine",2,7.89
"pc1","us-central1-a",0.14,"stine",3,7.25
"pc1","us-central1-a",0.14,"stine",4,7.65
"pc1","us-central1-a",0.14,"stine",1,7.75
"pc1","us-central1-a",0.14,"stine",2,8.55
"pc1","us-central1-a",0.14,"stine",3,7.75
"pc1","us-central1-a",0.14,"stine",4,7.75
"pc1","us-central1-a",0.14,"stine",2,7.77
"pc1","us-central1-a",0.14,"stine",1,8.07
"pc1","us-central1-a",0.14,"stine",3,7.65
"pc1","us-central1-a",0.14,"stine",1,7.74
"pc1","us-central1-a",0.14,"stine",4,7.74
"pc1","us-central1-a",0.14,"stine",2,7.85
"pc1","us-central1-a",0.14,"stine",4,7.63
"pc1","us-central1-a",0.14,"stine",2,7.82
"pc1","us-central1-a",0.14,"stine",3,7.92
"pc1","us-central1-a",0.14,"stine",1,8.03
"pc1","us-central1-a",0.14,"stine",1,7.78
"pc1","us-central1-a",0.14,"stine",3,7.78
"pc1","us-central1-a",0.14,"stine",4,7.86
"pc1","us-central1-a",0.14,"stine",2,7.88
"pc1","us-central1-a",0.14,"stine",1,7.86
"pc1","us-central1-a",0.14,"stine",3,7.86
"pc1","us-central1-a",0.14,"stine",4,7.86
"pc1","us-central1-a",0.14,"stine",2,7.97
"pc1","us-central1-a",0.14,"stine",2,7.8
"pc1","us-central1-a",0.14,"stine",4,7.91
"pc1","us-central1-a",0.14,"stine",1,8
"pc1","us-central1-a",0.14,"stine",3,8
"pc1","us-central1-a",0.14,"stine",4,7.89
"pc1","us-central1-a",0.14,"stine",1,7.89
"pc1","us-central1-a",0.14,"stine",2,7.98
"pc1","us-central1-a",0.14,"stine",3,7.98
"pc1","us-central1-a",0.14,"stine",2,7.83
"pc1","us-central1-a",0.14,"stine",4,7.91
"pc1","us-central1-a",0.14,"stine",3,8.01
"pc1","us-central1-a",0.14,"stine",1,8.03
"pc1","us-central1-a",0.14,"stine",1,7.78
"pc1","us-central1-a",0.14,"stine",3,7.96
"pc1","us-central1-a",0.14,"stine",4,7.95
"pc1","us-central1-a",0.14,"stine",2,8.17
"pc1","us-central1-a",0.14,"stine",1,7.58
"pc1","us-central1-a",0.14,"stine",2,7.65
"pc1","us-central1-a",0.14,"stine",4,7.94
"pc1","us-central1-a",0.14,"stine",3,8.04
"pc1","us-central1-a",0.14,"stine",2,7.77
"pc1","us-central1-a",0.14,"stine",4,7.86
"pc1","us-central1-a",0.14,"stine",3,8.07
"pc1","us-central1-a",0.14,"stine",1,8.07
"pc1","us-central1-a",0.14,"stine",4,8.15
"pc1","us-central1-a",0.14,"stine",1,8.15
"pc1","us-central1-a",0.14,"stine",3,8.21
"pc1","us-central1-a",0.14,"stine",2,8.21
"pc1","us-central1-a",0.14,"stine",4,7.97
"pc1","us-central1-a",0.14,"stine",1,7.97
"pc1","us-central1-a",0.14,"stine",2,8.04
"pc1","us-central1-a",0.14,"stine",3,8.04
"pc1","us-central1-a",0.14,"stine",1,7.65
"pc1","us-central1-a",0.14,"stine",4,7.82
"pc1","us-central1-a",0.14,"stine",2,8.03
"pc1","us-central1-a",0.14,"stine",3,8.52
"pc1","us-central1-a",0.14,"stine",4,7.92
"pc1","us-central1-a",0.14,"stine",1,8.06
"pc1","us-central1-a",0.14,"stine",2,8.05
"pc1","us-central1-a",0.14,"stine",3,8.05
"pc1","us-central1-a",0.16,"stine",4,7.83
"pc1","us-central1-a",0.16,"stine",3,7.85
"pc1","us-central1-a",0.16,"stine",2,7.86
"pc1","us-central1-a",0.16,"stine",1,7.94
"pc1","us-central1-a",0.16,"stine",3,7.99
"pc1","us-central1-a",0.16,"stine",2,7.99
"pc1","us-central1-a",0.16,"stine",4,7.99
"pc1","us-central1-a",0.16,"stine",1,7.99
"pc1","us-central1-a",0.16,"stine",4,7.18
"pc1","us-central1-a",0.16,"stine",3,7.18
"pc1","us-central1-a",0.16,"stine",1,7.18
"pc1","us-central1-a",0.16,"stine",2,7.18
"pc1","us-central1-a",0.16,"stine",2,7.13
"pc1","us-central1-a",0.16,"stine",4,7.21
"pc1","us-central1-a",0.16,"stine",3,7.21
"pc1","us-central1-a",0.16,"stine",1,7.21
"pc1","us-central1-a",0.16,"stine",3,6.54
"pc1","us-central1-a",0.16,"stine",1,7.04
"pc1","us-central1-a",0.16,"stine",2,7.22
"pc1","us-central1-a",0.16,"stine",4,7.72
"pc1","us-central1-a",0.16,"stine",1,6.78
"pc1","us-central1-a",0.16,"stine",2,7.17
"pc1","us-central1-a",0.16,"stine",4,7.46
"pc1","us-central1-a",0.16,"stine",3,7.46
"pc1","us-central1-a",0.16,"stine",1,6.86
"pc1","us-central1-a",0.16,"stine",2,7.05
"pc1","us-central1-a",0.16,"stine",4,7.23
"pc1","us-central1-a",0.16,"stine",3,7.64
"pc1","us-central1-a",0.16,"stine",1,7.25
"pc1","us-central1-a",0.16,"stine",3,7.24
"pc1","us-central1-a",0.16,"stine",4,7.24
"pc1","us-central1-a",0.16,"stine",2,7.24
"pc1","us-central1-a",0.16,"stine",1,7.23
"pc1","us-central1-a",0.16,"stine",2,7.23
"pc1","us-central1-a",0.16,"stine",3,7.33
"pc1","us-central1-a",0.16,"stine",4,7.33
"pc1","us-central1-a",0.16,"stine",3,7.16
"pc1","us-central1-a",0.16,"stine",2,7.16
"pc1","us-central1-a",0.16,"stine",4,7.17
"pc1","us-central1-a",0.16,"stine",1,7.17
"pc1","us-central1-a",0.16,"stine",1,7.07
"pc1","us-central1-a",0.16,"stine",2,7.07
"pc1","us-central1-a",0.16,"stine",3,7.15
"pc1","us-central1-a",0.16,"stine",4,7.15
"pc1","us-central1-a",0.16,"stine",2,7.05
"pc1","us-central1-a",0.16,"stine",3,7.05
"pc1","us-central1-a",0.16,"stine",4,7.05
"pc1","us-central1-a",0.16,"stine",1,7.15
"pc1","us-central1-a",0.16,"stine",2,7.02
"pc1","us-central1-a",0.16,"stine",1,7.13
"pc1","us-central1-a",0.16,"stine",3,7.11
"pc1","us-central1-a",0.16,"stine",4,7.11
"pc1","us-central1-a",0.16,"stine",2,7.01
"pc1","us-central1-a",0.16,"stine",1,7.08
"pc1","us-central1-a",0.16,"stine",3,7.08
"pc1","us-central1-a",0.16,"stine",4,7.08
"pc1","us-central1-a",0.16,"stine",1,7.05
"pc1","us-central1-a",0.16,"stine",3,7.05
"pc1","us-central1-a",0.16,"stine",2,7.05
"pc1","us-central1-a",0.16,"stine",4,7.12
"pc1","us-central1-a",0.16,"stine",2,7.09
"pc1","us-central1-a",0.16,"stine",3,7.16
"pc1","us-central1-a",0.16,"stine",4,7.16
"pc1","us-central1-a",0.16,"stine",1,7.16
"pc1","us-central1-a",0.16,"stine",4,7.19
"pc1","us-central1-a",0.16,"stine",2,7.2
"pc1","us-central1-a",0.16,"stine",1,7.21
"pc1","us-central1-a",0.16,"stine",3,7.29
"pc1","us-central1-a",0.16,"stine",4,7.13
"pc1","us-central1-a",0.16,"stine",1,7.17
"pc1","us-central1-a",0.16,"stine",3,7.24
"pc1","us-central1-a",0.16,"stine",2,7.24
"pc1","us-central1-a",0.16,"stine",4,6.69
"pc1","us-central1-a",0.16,"stine",2,7.12
"pc1","us-central1-a",0.16,"stine",3,7.12
"pc1","us-central1-a",0.16,"stine",1,7.46
"pc1","us-central1-a",0.16,"stine",2,7.04
"pc1","us-central1-a",0.16,"stine",1,7.14
"pc1","us-central1-a",0.16,"stine",4,7.14
"pc1","us-central1-a",0.16,"stine",3,7.23
"pc1","us-central1-a",0.16,"stine",3,7.03
"pc1","us-central1-a",0.16,"stine",1,7.03
"pc1","us-central1-a",0.16,"stine",2,7.15
"pc1","us-central1-a",0.16,"stine",4,7.2
"pc1","us-central1-a",0.16,"stine",4,7.16
"pc1","us-central1-a",0.16,"stine",2,7.16
"pc1","us-central1-a",0.16,"stine",3,7.16
"pc1","us-central1-a",0.16,"stine",1,7.16
"pc1","us-central1-a",0.16,"stine",4,7.19
"pc1","us-central1-a",0.16,"stine",1,7.19
"pc1","us-central1-a",0.16,"stine",3,7.19
"pc1","us-central1-a",0.16,"stine",2,7.28
"pc1","us-central1-a",0.16,"stine",2,7.17
"pc1","us-central1-a",0.16,"stine",3,7.17
"pc1","us-central1-a",0.16,"stine",1,7.19
